"date","attendance","schedule_team","stadium_capacity","percent_capacity"
2024-04-05,47812,"new-york-yankees",46537,1.02739755463395
2024-04-06,42250,"new-york-yankees",46537,0.907879751595505
2024-04-07,40569,"new-york-yankees",46537,0.871757956034983
2024-04-08,31071,"new-york-yankees",46537,0.667662290220685
2024-04-09,37680,"new-york-yankees",46537,0.80967832047618
2024-04-10,36295,"new-york-yankees",46537,0.779917055246363
2024-04-19,36055,"new-york-yankees",46537,0.774759868491738
2024-04-20,47629,"new-york-yankees",46537,1.02346519973355
2024-04-21,40022,"new-york-yankees",46537,0.860003867890066
2024-04-22,30366,"new-york-yankees",46537,0.652513054128973
2024-04-23,30060,"new-york-yankees",46537,0.645937641016825
2024-04-24,31179,"new-york-yankees",46537,0.669983024260266
2024-04-25,40141,"new-york-yankees",46537,0.862560972989234
2024-05-03,37386,"new-york-yankees",46537,0.803360766701764
2024-05-04,45017,"new-york-yankees",46537,0.967337817220706
2024-05-05,35119,"new-york-yankees",46537,0.754646840148699
2024-05-07,37126,"new-york-yankees",46537,0.797773814384253
2024-05-08,37660,"new-york-yankees",46537,0.809248554913295
2024-05-09,38095,"new-york-yankees",46537,0.818595955906053
2024-05-17,46025,"new-york-yankees",46537,0.988998001590133
2024-05-18,43194,"new-york-yankees",46537,0.928164686163698
2024-05-19,41041,"new-york-yankees",46537,0.881900423319079
2024-05-20,37590,"new-york-yankees",46537,0.807744375443196
2024-05-21,37257,"new-york-yankees",46537,0.800588778821153
2024-05-22,40224,"new-york-yankees",46537,0.864344500075209
2024-05-23,43121,"new-york-yankees",46537,0.926596041859166
2024-06-04,37139,"new-york-yankees",46537,0.798053162000129
2024-06-05,43202,"new-york-yankees",46537,0.928336592388852
2024-06-06,41380,"new-york-yankees",46537,0.889184949609988
2024-06-07,48048,"new-york-yankees",46537,1.032468788276
2024-06-08,48374,"new-york-yankees",46537,1.03947396695103
2024-06-09,48023,"new-york-yankees",46537,1.03193158132239
2024-06-18,47429,"new-york-yankees",46537,1.01916754410469
2024-06-19,47155,"new-york-yankees",46537,1.01327975589316
2024-06-20,45456,"new-york-yankees",46537,0.976771171326042
2024-06-21,45226,"new-york-yankees",46537,0.971828867352859
2024-06-22,45056,"new-york-yankees",46537,0.968175860068333
2024-06-23,46683,"new-york-yankees",46537,1.00313728860906
2024-07-02,41219,"new-york-yankees",46537,0.88572533682876
2024-07-03,47646,"new-york-yankees",46537,1.023830500462
2024-07-04,43154,"new-york-yankees",46537,0.927305155037927
2024-07-05,47158,"new-york-yankees",46537,1.01334422072759
2024-07-06,45504,"new-york-yankees",46537,0.977802608676967
2024-07-07,45250,"new-york-yankees",46537,0.972344586028322
2024-07-19,47036,"new-york-yankees",46537,1.01072265079399
2024-07-20,43173,"new-york-yankees",46537,0.927713432322668
2024-07-21,45178,"new-york-yankees",46537,0.970797430001934
2024-07-22,40824,"new-york-yankees",46537,0.877237466961772
2024-07-23,47453,"new-york-yankees",46537,1.01968326278015
2024-07-24,48760,"new-york-yankees",46537,1.04776844231472
2024-08-02,44883,"new-york-yankees",46537,0.964458387949374
2024-08-03,40218,"new-york-yankees",46537,0.864215570406343
2024-08-04,44237,"new-york-yankees",46537,0.950576960268174
2024-08-07,40744,"new-york-yankees",46537,0.875518404710231
2024-08-08,40681,"new-york-yankees",46537,0.874164643187141
2024-08-10,41996,"new-york-yankees",46537,0.902421728946859
2024-08-11,45318,"new-york-yankees",46537,0.973805788942132
2024-08-20,41426,"new-york-yankees",46537,0.890173410404624
2024-08-21,41263,"new-york-yankees",46537,0.886670821067108
2024-08-22,38105,"new-york-yankees",46537,0.818810838687496
2024-08-23,38910,"new-york-yankees",46537,0.836108902593635
2024-08-24,40438,"new-york-yankees",46537,0.868942991598083
2024-08-25,41324,"new-york-yankees",46537,0.887981606033909
2024-08-30,47103,"new-york-yankees",46537,1.01216236542966
2024-08-31,41454,"new-york-yankees",46537,0.890775082192664
2024-09-01,42768,"new-york-yankees",46537,0.919010679674238
2024-09-09,35308,"new-york-yankees",46537,0.758708124717966
2024-09-10,34485,"new-york-yankees",46537,0.74102327180523
2024-09-11,40080,"new-york-yankees",46537,0.861250188022434
2024-09-12,40229,"new-york-yankees",46537,0.86445194146593
2024-09-13,45292,"new-york-yankees",46537,0.973247093710381
2024-09-14,46378,"new-york-yankees",46537,0.996583363775061
2024-09-15,45552,"new-york-yankees",46537,0.978834046027892
2024-09-24,41149,"new-york-yankees",46537,0.884221157358661
2024-09-25,41010,"new-york-yankees",46537,0.881234286696607
2024-09-26,42022,"new-york-yankees",46537,0.902980424178611
2024-09-27,41778,"new-york-yankees",46537,0.897737284311408
2024-09-28,46069,"new-york-yankees",46537,0.989943485828481
2024-09-29,44108,"new-york-yankees",46537,0.947804972387563
2024-03-28,45029,"baltimore-orioles",44970,1.00131198576829
2024-03-30,28420,"baltimore-orioles",44970,0.631976873471203
2024-03-31,20576,"baltimore-orioles",44970,0.457549477429397
2024-04-01,12666,"baltimore-orioles",44970,0.281654436290861
2024-04-02,9404,"baltimore-orioles",44970,0.209117189237269
2024-04-03,11488,"baltimore-orioles",44970,0.255459195018901
2024-04-12,32205,"baltimore-orioles",44970,0.716144096064043
2024-04-13,24327,"baltimore-orioles",44970,0.540960640426951
2024-04-14,35085,"baltimore-orioles",44970,0.780186791194129
2024-04-15,14611,"baltimore-orioles",44970,0.324905492550589
2024-04-16,18108,"baltimore-orioles",44970,0.40266844563042
2024-04-17,15860,"baltimore-orioles",44970,0.35267956415388
2024-04-26,22965,"baltimore-orioles",44970,0.510673782521681
2024-04-27,28364,"baltimore-orioles",44970,0.630731598843674
2024-04-28,40887,"baltimore-orioles",44970,0.90920613742495
2024-04-29,23184,"baltimore-orioles",44970,0.515543695797198
2024-04-30,21949,"baltimore-orioles",44970,0.488080942850789
2024-05-01,24180,"baltimore-orioles",44970,0.537691794529686
2024-05-02,27299,"baltimore-orioles",44970,0.607049143873694
2024-05-10,27703,"baltimore-orioles",44970,0.616032910829442
2024-05-11,27882,"baltimore-orioles",44970,0.620013342228152
2024-05-12,31448,"baltimore-orioles",44970,0.699310651545475
2024-05-13,24358,"baltimore-orioles",44970,0.541649988881477
2024-05-15,29578,"baltimore-orioles",44970,0.657727373804759
2024-05-17,38882,"baltimore-orioles",44970,0.864620858350011
2024-05-18,19286,"baltimore-orioles",44970,0.428863686902379
2024-05-19,30494,"baltimore-orioles",44970,0.678096508783633
2024-05-27,40951,"baltimore-orioles",44970,0.910629308427841
2024-05-28,17970,"baltimore-orioles",44970,0.399599733155437
2024-05-29,18857,"baltimore-orioles",44970,0.419323993773627
2024-05-31,27364,"baltimore-orioles",44970,0.608494551923505
2024-06-01,36958,"baltimore-orioles",44970,0.821836780075606
2024-06-02,32463,"baltimore-orioles",44970,0.721881254169446
2024-06-11,24048,"baltimore-orioles",44970,0.534756504336224
2024-06-12,24122,"baltimore-orioles",44970,0.536402045808317
2024-06-13,33700,"baltimore-orioles",44970,0.749388481209695
2024-06-14,43987,"baltimore-orioles",44970,0.978140982877474
2024-06-15,44555,"baltimore-orioles",44970,0.99077162552813
2024-06-16,44525,"baltimore-orioles",44970,0.990104514120525
2024-06-24,20309,"baltimore-orioles",44970,0.451612185901712
2024-06-25,18574,"baltimore-orioles",44970,0.413030909495219
2024-06-26,17965,"baltimore-orioles",44970,0.399488547920836
2024-06-27,29479,"baltimore-orioles",44970,0.655525906159662
2024-06-28,27666,"baltimore-orioles",44970,0.615210140093396
2024-06-29,44286,"baltimore-orioles",44970,0.984789859906604
2024-06-30,23439,"baltimore-orioles",44970,0.521214142761841
2024-07-09,30373,"baltimore-orioles",44970,0.675405826106293
2024-07-10,20694,"baltimore-orioles",44970,0.460173448965977
2024-07-11,22685,"baltimore-orioles",44970,0.504447409384034
2024-07-12,39566,"baltimore-orioles",44970,0.879830998443407
2024-07-13,44018,"baltimore-orioles",44970,0.978830331331999
2024-07-14,39031,"baltimore-orioles",44970,0.867934178341116
2024-07-26,43692,"baltimore-orioles",44970,0.971581054036024
2024-07-27,30008,"baltimore-orioles",44970,0.667289303980431
2024-07-28,38411,"baltimore-orioles",44970,0.854147209250611
2024-07-29,22272,"baltimore-orioles",44970,0.495263509006004
2024-07-30,21710,"baltimore-orioles",44970,0.482766288636869
2024-07-31,25528,"baltimore-orioles",44970,0.567667333778074
2024-08-13,28058,"baltimore-orioles",44970,0.623927062486102
2024-08-14,26479,"baltimore-orioles",44970,0.588814765399155
2024-08-15,25445,"baltimore-orioles",44970,0.5658216588837
2024-08-16,34541,"baltimore-orioles",44970,0.768089837669558
2024-08-17,38921,"baltimore-orioles",44970,0.865488103179898
2024-08-18,27104,"baltimore-orioles",44970,0.602712919724261
2024-08-22,22212,"baltimore-orioles",44970,0.493929286190794
2024-08-23,39578,"baltimore-orioles",44970,0.880097843006449
2024-08-24,35302,"baltimore-orioles",44970,0.785012230375806
2024-08-25,21654,"baltimore-orioles",44970,0.48152101400934
2024-09-02,35906,"baltimore-orioles",44970,0.798443406715588
2024-09-03,15108,"baltimore-orioles",44970,0.335957304869913
2024-09-04,17843,"baltimore-orioles",44970,0.396775628196575
2024-09-06,25439,"baltimore-orioles",44970,0.565688236602179
2024-09-07,34256,"baltimore-orioles",44970,0.761752279297309
2024-09-08,29519,"baltimore-orioles",44970,0.656415388036469
2024-09-17,23967,"baltimore-orioles",44970,0.53295530353569
2024-09-18,23856,"baltimore-orioles",44970,0.530486991327552
2024-09-19,23181,"baltimore-orioles",44970,0.515476984656438
2024-09-20,33629,"baltimore-orioles",44970,0.747809650878363
2024-09-21,39647,"baltimore-orioles",44970,0.88163219924394
2024-09-22,44040,"baltimore-orioles",44970,0.979319546364243
2024-04-09,36093,"boston-red-sox",37755,0.955979340484704
2024-04-10,27936,"boston-red-sox",37755,0.739928486293206
2024-04-11,26230,"boston-red-sox",37755,0.694742418222752
2024-04-12,26106,"boston-red-sox",37755,0.691458085021851
2024-04-13,31878,"boston-red-sox",37755,0.844338498212157
2024-04-14,30792,"boston-red-sox",37755,0.815574096146206
2024-04-15,33008,"boston-red-sox",37755,0.874268308833267
2024-04-16,30133,"boston-red-sox",37755,0.798119454376904
2024-04-17,32024,"boston-red-sox",37755,0.848205535690637
2024-04-18,35494,"boston-red-sox",37755,0.940113892199709
2024-04-26,31801,"boston-red-sox",37755,0.84229903324063
2024-04-27,35169,"boston-red-sox",37755,0.931505760826381
2024-04-28,32052,"boston-red-sox",37755,0.848947159316647
2024-04-30,30027,"boston-red-sox",37755,0.795311879221295
2024-05-01,30787,"boston-red-sox",37755,0.815441663355847
2024-05-02,30065,"boston-red-sox",37755,0.796318368428023
2024-05-10,31313,"boston-red-sox",37755,0.829373592901602
2024-05-11,30995,"boston-red-sox",37755,0.820950867434777
2024-05-12,29250,"boston-red-sox",37755,0.774731823599523
2024-05-13,28663,"boston-red-sox",37755,0.759184214011389
2024-05-14,32893,"boston-red-sox",37755,0.871222354655013
2024-05-15,30016,"boston-red-sox",37755,0.795020527082506
2024-05-16,31704,"boston-red-sox",37755,0.839729837107668
2024-05-24,30992,"boston-red-sox",37755,0.820871407760562
2024-05-25,34822,"boston-red-sox",37755,0.922314925175473
2024-05-26,34078,"boston-red-sox",37755,0.90260892597007
2024-05-30,31077,"boston-red-sox",37755,0.823122765196663
2024-05-31,31231,"boston-red-sox",37755,0.827201695139717
2024-06-01,33806,"boston-red-sox",37755,0.895404582174546
2024-06-02,34662,"boston-red-sox",37755,0.918077075883989
2024-06-04,34628,"boston-red-sox",37755,0.917176532909548
2024-06-05,33760,"boston-red-sox",37755,0.894186200503245
2024-06-11,35004,"boston-red-sox",37755,0.927135478744537
2024-06-12,33236,"boston-red-sox",37755,0.880307244073633
2024-06-13,34007,"boston-red-sox",37755,0.900728380346974
2024-06-14,35024,"boston-red-sox",37755,0.927665209905973
2024-06-15,36673,"boston-red-sox",37755,0.971341544166336
2024-06-16,36718,"boston-red-sox",37755,0.972533439279566
2024-06-24,35856,"boston-red-sox",37755,0.949702026221693
2024-06-25,34546,"boston-red-sox",37755,0.915004635147663
2024-06-26,34756,"boston-red-sox",37755,0.920566812342736
2024-06-28,33540,"boston-red-sox",37755,0.888359157727453
2024-06-29,33003,"boston-red-sox",37755,0.874135876042908
2024-06-30,30665,"boston-red-sox",37755,0.81221030327109
2024-07-09,31826,"boston-red-sox",37755,0.842961197192425
2024-07-10,32935,"boston-red-sox",37755,0.872334790094027
2024-07-11,33512,"boston-red-sox",37755,0.887617534101444
2024-07-12,34894,"boston-red-sox",37755,0.924221957356641
2024-07-13,32378,"boston-red-sox",37755,0.857581777248047
2024-07-14,35351,"boston-red-sox",37755,0.936326314395444
2024-07-26,36661,"boston-red-sox",37755,0.971023705469474
2024-07-27,36711,"boston-red-sox",37755,0.972348033373063
2024-07-28,36410,"boston-red-sox",37755,0.964375579393458
2024-07-29,35007,"boston-red-sox",37755,0.927214938418752
2024-07-30,36592,"boston-red-sox",37755,0.969196132962521
2024-07-31,34643,"boston-red-sox",37755,0.917573831280625
2024-08-09,32898,"boston-red-sox",37755,0.871354787445371
2024-08-10,35443,"boston-red-sox",37755,0.938763077738048
2024-08-11,31762,"boston-red-sox",37755,0.841266057475831
2024-08-12,35715,"boston-red-sox",37755,0.945967421533572
2024-08-13,34522,"boston-red-sox",37755,0.91436895775394
2024-08-14,35366,"boston-red-sox",37755,0.936723612766521
2024-08-23,32016,"boston-red-sox",37755,0.847993643226063
2024-08-24,35528,"boston-red-sox",37755,0.941014435174149
2024-08-25,31453,"boston-red-sox",37755,0.833081711031651
2024-08-26,29097,"boston-red-sox",37755,0.770679380214541
2024-08-27,29634,"boston-red-sox",37755,0.784902661899086
2024-08-28,32809,"boston-red-sox",37755,0.868997483776983
2024-08-29,31712,"boston-red-sox",37755,0.839941729572242
2024-09-06,32625,"boston-red-sox",37755,0.864123957091776
2024-09-07,31691,"boston-red-sox",37755,0.839385511852735
2024-09-08,29110,"boston-red-sox",37755,0.771023705469474
2024-09-09,30600,"boston-red-sox",37755,0.810488676996424
2024-09-10,30898,"boston-red-sox",37755,0.818381671301814
2024-09-11,32448,"boston-red-sox",37755,0.859435836313071
2024-09-20,33052,"boston-red-sox",37755,0.875433717388425
2024-09-22,31941,"boston-red-sox",37755,0.846007151370679
2024-09-27,33694,"boston-red-sox",37755,0.892438087670507
2024-09-28,35333,"boston-red-sox",37755,0.935849556350152
2024-09-29,34862,"boston-red-sox",37755,0.923374387498345
2024-03-28,25025,"tampa-bay-rays",42735,0.585585585585586
2024-03-29,18653,"tampa-bay-rays",42735,0.436480636480637
2024-03-30,18905,"tampa-bay-rays",42735,0.442377442377442
2024-03-31,14875,"tampa-bay-rays",42735,0.348075348075348
2024-04-01,14144,"tampa-bay-rays",42735,0.330969930969931
2024-04-02,11697,"tampa-bay-rays",42735,0.273710073710074
2024-04-03,18881,"tampa-bay-rays",42735,0.441815841815842
2024-04-12,15146,"tampa-bay-rays",42735,0.354416754416754
2024-04-13,17411,"tampa-bay-rays",42735,0.407417807417807
2024-04-14,19470,"tampa-bay-rays",42735,0.455598455598456
2024-04-15,12267,"tampa-bay-rays",42735,0.287048087048087
2024-04-16,12160,"tampa-bay-rays",42735,0.284544284544285
2024-04-17,10844,"tampa-bay-rays",42735,0.253749853749854
2024-04-18,10648,"tampa-bay-rays",42735,0.249163449163449
2024-04-22,13522,"tampa-bay-rays",42735,0.316415116415116
2024-04-23,13648,"tampa-bay-rays",42735,0.319363519363519
2024-04-24,13754,"tampa-bay-rays",42735,0.321843921843922
2024-05-03,19077,"tampa-bay-rays",42735,0.446402246402246
2024-05-04,18968,"tampa-bay-rays",42735,0.443851643851644
2024-05-05,19310,"tampa-bay-rays",42735,0.451854451854452
2024-05-06,12042,"tampa-bay-rays",42735,0.281783081783082
2024-05-07,10872,"tampa-bay-rays",42735,0.254405054405054
2024-05-08,12877,"tampa-bay-rays",42735,0.301322101322101
2024-05-10,18041,"tampa-bay-rays",42735,0.422159822159822
2024-05-11,21308,"tampa-bay-rays",42735,0.498607698607699
2024-05-12,20694,"tampa-bay-rays",42735,0.484240084240084
2024-05-20,13489,"tampa-bay-rays",42735,0.315642915642916
2024-05-21,12274,"tampa-bay-rays",42735,0.287211887211887
2024-05-22,13095,"tampa-bay-rays",42735,0.306423306423306
2024-05-24,16368,"tampa-bay-rays",42735,0.383011583011583
2024-05-25,20309,"tampa-bay-rays",42735,0.475231075231075
2024-05-26,20789,"tampa-bay-rays",42735,0.486463086463086
2024-05-28,13889,"tampa-bay-rays",42735,0.325002925002925
2024-05-29,13167,"tampa-bay-rays",42735,0.308108108108108
2024-05-30,15264,"tampa-bay-rays",42735,0.357177957177957
2024-06-07,17882,"tampa-bay-rays",42735,0.418439218439218
2024-06-08,20485,"tampa-bay-rays",42735,0.479349479349479
2024-06-09,20386,"tampa-bay-rays",42735,0.477032877032877
2024-06-10,14686,"tampa-bay-rays",42735,0.343652743652744
2024-06-11,15192,"tampa-bay-rays",42735,0.355493155493155
2024-06-12,16927,"tampa-bay-rays",42735,0.396092196092196
2024-06-13,19679,"tampa-bay-rays",42735,0.46048906048906
2024-06-24,14482,"tampa-bay-rays",42735,0.338879138879139
2024-06-25,14034,"tampa-bay-rays",42735,0.328395928395928
2024-06-26,18286,"tampa-bay-rays",42735,0.427892827892828
2024-06-28,14959,"tampa-bay-rays",42735,0.35004095004095
2024-06-29,17501,"tampa-bay-rays",42735,0.40952380952381
2024-06-30,18259,"tampa-bay-rays",42735,0.427261027261027
2024-07-09,20436,"tampa-bay-rays",42735,0.478202878202878
2024-07-10,19246,"tampa-bay-rays",42735,0.45035685035685
2024-07-11,23438,"tampa-bay-rays",42735,0.548449748449748
2024-07-12,17290,"tampa-bay-rays",42735,0.404586404586405
2024-07-13,19946,"tampa-bay-rays",42735,0.466736866736867
2024-07-14,21875,"tampa-bay-rays",42735,0.511875511875512
2024-07-26,20441,"tampa-bay-rays",42735,0.478319878319878
2024-07-27,23464,"tampa-bay-rays",42735,0.549058149058149
2024-07-28,19873,"tampa-bay-rays",42735,0.465028665028665
2024-07-30,17931,"tampa-bay-rays",42735,0.41958581958582
2024-07-31,14484,"tampa-bay-rays",42735,0.338925938925939
2024-08-09,20673,"tampa-bay-rays",42735,0.483748683748684
2024-08-10,23898,"tampa-bay-rays",42735,0.559213759213759
2024-08-11,16848,"tampa-bay-rays",42735,0.394243594243594
2024-08-12,10540,"tampa-bay-rays",42735,0.246636246636247
2024-08-13,12275,"tampa-bay-rays",42735,0.287235287235287
2024-08-14,12493,"tampa-bay-rays",42735,0.292336492336492
2024-08-16,21613,"tampa-bay-rays",42735,0.505744705744706
2024-08-17,17708,"tampa-bay-rays",42735,0.414367614367614
2024-08-18,18636,"tampa-bay-rays",42735,0.436082836082836
2024-08-30,17547,"tampa-bay-rays",42735,0.410600210600211
2024-08-31,16600,"tampa-bay-rays",42735,0.388440388440388
2024-09-01,17494,"tampa-bay-rays",42735,0.409360009360009
2024-09-02,11636,"tampa-bay-rays",42735,0.272282672282672
2024-09-03,10531,"tampa-bay-rays",42735,0.246425646425646
2024-09-04,11513,"tampa-bay-rays",42735,0.269404469404469
2024-09-05,10584,"tampa-bay-rays",42735,0.247665847665848
2024-09-17,12169,"tampa-bay-rays",42735,0.284754884754885
2024-09-18,12153,"tampa-bay-rays",42735,0.284380484380484
2024-09-19,13120,"tampa-bay-rays",42735,0.307008307008307
2024-09-20,14372,"tampa-bay-rays",42735,0.336305136305136
2024-09-21,20704,"tampa-bay-rays",42735,0.484474084474084
2024-09-22,20567,"tampa-bay-rays",42735,0.481268281268281
2024-04-08,40069,"toronto-blue-jays",49282,0.813055476644617
2024-04-09,31310,"toronto-blue-jays",49282,0.635323241751552
2024-04-10,22960,"toronto-blue-jays",49282,0.465890183028286
2024-04-12,29035,"toronto-blue-jays",49282,0.589160342518567
2024-04-13,31472,"toronto-blue-jays",49282,0.638610446004626
2024-04-14,27481,"toronto-blue-jays",49282,0.557627531350189
2024-04-15,30962,"toronto-blue-jays",49282,0.628261840022726
2024-04-16,31175,"toronto-blue-jays",49282,0.632583904873991
2024-04-17,30233,"toronto-blue-jays",49282,0.613469420883893
2024-04-26,39688,"toronto-blue-jays",49282,0.805324459234609
2024-04-27,39405,"toronto-blue-jays",49282,0.799581997483868
2024-04-28,39053,"toronto-blue-jays",49282,0.79243943021793
2024-04-29,29879,"toronto-blue-jays",49282,0.606286270849397
2024-04-30,27189,"toronto-blue-jays",49282,0.551702447140944
2024-05-01,32307,"toronto-blue-jays",49282,0.655553751876953
2024-05-10,34205,"toronto-blue-jays",49282,0.694066799237044
2024-05-11,35069,"toronto-blue-jays",49282,0.711598555253439
2024-05-12,32200,"toronto-blue-jays",49282,0.653382573759182
2024-05-17,32640,"toronto-blue-jays",49282,0.662310782841605
2024-05-18,34416,"toronto-blue-jays",49282,0.698348281319752
2024-05-19,35840,"toronto-blue-jays",49282,0.727243212531959
2024-05-20,36993,"toronto-blue-jays",49282,0.750639178604764
2024-05-21,28176,"toronto-blue-jays",49282,0.571730043423562
2024-05-22,28670,"toronto-blue-jays",49282,0.581753987257011
2024-05-31,33356,"toronto-blue-jays",49282,0.676839413984822
2024-06-01,36484,"toronto-blue-jays",49282,0.740310864007143
2024-06-02,34887,"toronto-blue-jays",49282,0.7079055233148
2024-06-03,23842,"toronto-blue-jays",49282,0.48378718396169
2024-06-04,28816,"toronto-blue-jays",49282,0.584716529361633
2024-06-05,27929,"toronto-blue-jays",49282,0.566718071506838
2024-06-06,39215,"toronto-blue-jays",49282,0.795726634471004
2024-06-14,36790,"toronto-blue-jays",49282,0.746520027596283
2024-06-15,39318,"toronto-blue-jays",49282,0.797816647051662
2024-06-16,40043,"toronto-blue-jays",49282,0.812527900653383
2024-06-17,29907,"toronto-blue-jays",49282,0.606854429609188
2024-06-18,38595,"toronto-blue-jays",49282,0.783145976218498
2024-06-19,38906,"toronto-blue-jays",49282,0.789456596729029
2024-06-27,36423,"toronto-blue-jays",49282,0.73907308956617
2024-06-28,34791,"toronto-blue-jays",49282,0.70595755042409
2024-06-29,37448,"toronto-blue-jays",49282,0.759871758451362
2024-06-30,38534,"toronto-blue-jays",49282,0.781908201777525
2024-07-01,39265,"toronto-blue-jays",49282,0.796741203684915
2024-07-02,26308,"toronto-blue-jays",49282,0.533825737591819
2024-07-03,28570,"toronto-blue-jays",49282,0.579724848829187
2024-07-04,38234,"toronto-blue-jays",49282,0.775820786494055
2024-07-19,39697,"toronto-blue-jays",49282,0.805507081693113
2024-07-20,38583,"toronto-blue-jays",49282,0.782902479607159
2024-07-21,38766,"toronto-blue-jays",49282,0.786615802930076
2024-07-23,38575,"toronto-blue-jays",49282,0.782740148532933
2024-07-24,32276,"toronto-blue-jays",49282,0.654924718964328
2024-07-25,41148,"toronto-blue-jays",49282,0.834949880280833
2024-07-26,35065,"toronto-blue-jays",49282,0.711517389716326
2024-07-27,35917,"toronto-blue-jays",49282,0.728805649121383
2024-07-28,40052,"toronto-blue-jays",49282,0.812710523111887
2024-08-06,35051,"toronto-blue-jays",49282,0.711233310336431
2024-08-07,37547,"toronto-blue-jays",49282,0.761880605494907
2024-08-08,27910,"toronto-blue-jays",49282,0.566332535205552
2024-08-09,39894,"toronto-blue-jays",49282,0.809504484395925
2024-08-10,34312,"toronto-blue-jays",49282,0.696237977354815
2024-08-11,38797,"toronto-blue-jays",49282,0.787244835842701
2024-08-19,25603,"toronto-blue-jays",49282,0.519520311675662
2024-08-20,34662,"toronto-blue-jays",49282,0.703339961852198
2024-08-21,27057,"toronto-blue-jays",49282,0.549023984416217
2024-08-22,25900,"toronto-blue-jays",49282,0.525546852806298
2024-08-23,25431,"toronto-blue-jays",49282,0.516030193579806
2024-08-24,34011,"toronto-blue-jays",49282,0.690130270687066
2024-08-25,37036,"toronto-blue-jays",49282,0.751511708128729
2024-09-03,23796,"toronto-blue-jays",49282,0.482853780284891
2024-09-04,23768,"toronto-blue-jays",49282,0.4822856215251
2024-09-09,27470,"toronto-blue-jays",49282,0.557404326123128
2024-09-10,28109,"toronto-blue-jays",49282,0.570370520676921
2024-09-11,29399,"toronto-blue-jays",49282,0.596546406395844
2024-09-13,30380,"toronto-blue-jays",49282,0.616452254372793
2024-09-14,33999,"toronto-blue-jays",49282,0.689886774075727
2024-09-15,34793,"toronto-blue-jays",49282,0.705998133192646
2024-09-23,22254,"toronto-blue-jays",49282,0.451564465727852
2024-09-24,29178,"toronto-blue-jays",49282,0.592062010470354
2024-09-25,27694,"toronto-blue-jays",49282,0.561949596201453
2024-09-27,31597,"toronto-blue-jays",49282,0.641146869039406
2024-09-28,35733,"toronto-blue-jays",49282,0.725072034414188
2024-09-29,31688,"toronto-blue-jays",49282,0.642993385008725
2024-04-08,35735,"cleveland-guardians",34830,1.02598334768877
2024-04-09,14887,"cleveland-guardians",34830,0.427418891759977
2024-04-10,12405,"cleveland-guardians",34830,0.356158484065461
2024-04-13,31066,"cleveland-guardians",34830,0.891932242319839
2024-04-14,28119,"cleveland-guardians",34830,0.807321274763135
2024-04-19,16262,"cleveland-guardians",34830,0.466896353718059
2024-04-20,19487,"cleveland-guardians",34830,0.559488946310652
2024-04-21,16905,"cleveland-guardians",34830,0.48535745047373
2024-04-23,13543,"cleveland-guardians",34830,0.388831467126041
2024-04-24,13916,"cleveland-guardians",34830,0.399540625897215
2024-04-25,16082,"cleveland-guardians",34830,0.461728395061728
2024-05-03,19698,"cleveland-guardians",34830,0.565546942291128
2024-05-04,26292,"cleveland-guardians",34830,0.754866494401378
2024-05-05,19579,"cleveland-guardians",34830,0.562130347401665
2024-05-06,15029,"cleveland-guardians",34830,0.431495836922194
2024-05-07,15531,"cleveland-guardians",34830,0.445908699397072
2024-05-08,20788,"cleveland-guardians",34830,0.596841803043353
2024-05-17,30121,"cleveland-guardians",34830,0.864800459374103
2024-05-18,35545,"cleveland-guardians",34830,1.0205282802182
2024-05-19,25136,"cleveland-guardians",34830,0.721676715475165
2024-05-20,20046,"cleveland-guardians",34830,0.575538329026701
2024-05-21,20977,"cleveland-guardians",34830,0.602268159632501
2024-05-22,22322,"cleveland-guardians",34830,0.640884295147861
2024-05-31,35526,"cleveland-guardians",34830,1.01998277347115
2024-06-01,36725,"cleveland-guardians",34830,1.05440712029859
2024-06-02,25521,"cleveland-guardians",34830,0.732730404823428
2024-06-04,23260,"cleveland-guardians",34830,0.667815101923629
2024-06-06,26344,"cleveland-guardians",34830,0.756359460235429
2024-06-18,25453,"cleveland-guardians",34830,0.730778064886592
2024-06-19,26107,"cleveland-guardians",34830,0.749554981337927
2024-06-20,24470,"cleveland-guardians",34830,0.702555268446741
2024-06-21,35868,"cleveland-guardians",34830,1.02980189491817
2024-06-22,37133,"cleveland-guardians",34830,1.06612115991961
2024-06-23,27479,"cleveland-guardians",34830,0.788946310651737
2024-07-02,25654,"cleveland-guardians",34830,0.736548952052828
2024-07-03,37151,"cleveland-guardians",34830,1.06663795578524
2024-07-04,29404,"cleveland-guardians",34830,0.844214757393052
2024-07-05,36769,"cleveland-guardians",34830,1.05567039908125
2024-07-06,36081,"cleveland-guardians",34830,1.0359173126615
2024-07-07,32012,"cleveland-guardians",34830,0.919092736147
2024-07-19,37242,"cleveland-guardians",34830,1.06925064599483
2024-07-20,37485,"cleveland-guardians",34830,1.07622739018088
2024-07-21,30491,"cleveland-guardians",34830,0.875423485501005
2024-07-22,22451,"cleveland-guardians",34830,0.644587998851565
2024-07-23,23277,"cleveland-guardians",34830,0.668303186907838
2024-07-24,24633,"cleveland-guardians",34830,0.707235142118863
2024-07-25,32867,"cleveland-guardians",34830,0.943640539764571
2024-08-01,26194,"cleveland-guardians",34830,0.75205282802182
2024-08-02,35137,"cleveland-guardians",34830,1.00881424059719
